	dealII-1	dealII-2	dealII-4	dealII-8	sphinx3-1	sphinx3-2	sphinx3-4	sphinx3-8	milc-1	milc-2	milc-4	milc-8	astar-1	astar-2	astar-4	astar-8	leslie3d-1	leslie3d-2	leslie3d-4	leslie3d-8	omnetpp-1	omnetpp-2	omnetpp-4	omnetpp-8	zeusmp-1	zeusmp-2	zeusmp-4	zeusmp-8	gobmk-1	gobmk-2	gobmk-4	gobmk-8	povray-1	povray-2	povray-4	povray-8	calculix-1	calculix-2	calculix-4	calculix-8	bwaves-1	bwaves-2	bwaves-4	bwaves-8	gromacs-1	gromacs-2	gromacs-4	gromacs-8	perlbench-1	perlbench-2	perlbench-4	perlbench-8	bzip2-1	bzip2-2	bzip2-4	bzip2-8	hmmer-1	hmmer-2	hmmer-4	hmmer-8	namd-1	namd-2	namd-4	namd-8	h264ref-1	h264ref-2	h264ref-4	h264ref-8	cactusADM-1	cactusADM-2	cactusADM-4	cactusADM-8	GemsFDTD-1	GemsFDTD-2	GemsFDTD-4	GemsFDTD-8	mcf-1	mcf-2	mcf-4	mcf-8	gamess-1	gamess-2	gamess-4	gamess-8	xalancbmk-1	xalancbmk-2	xalancbmk-4	xalancbmk-8	sjeng-1	sjeng-2	sjeng-4	sjeng-8	soplex-1	soplex-2	soplex-4	soplex-8	gcc-1	gcc-2	gcc-4	gcc-8	tonto-1	tonto-2	tonto-4	tonto-8	lbm-1	lbm-2	lbm-4	lbm-8	libquantum-1	libquantum-2	libquantum-4	libquantum-8
namd-1	1.0026881720430108	1.0053619302949062	1.0	1.004980079681275	1.0016051364365972	1.0	1.0	1.0012385818238116	1.0	1.0	1.0023573785950024	1.0022869022869023	1.0029239766081872	1.011173184357542	1.0107458912768648	1.0133410672853829	1.0	1.0	1.0	1.0	1.0687285223367697	1.0204638472032743	1.0	1.0054726368159204	1.0141843971631206	1.0116279069767442	1.0125714285714287	1.0002765486725664	1.0	1.0024242424242424	1.0	1.0037707390648567	1.0	1.0013623978201633	1.0	1.0	1.0	1.001121076233184	1.0	1.0	1.0023980815347722	1.0023809523809524	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0038659793814433	1.013819095477387	1.008323424494649	1.0	1.0	1.00199203187251	1.0035495321071313	1.0	1.0011037527593818	1.0	1.0	1.0	1.0	1.0	1.0002737476047086	1.0042735042735043	1.0	1.0044871794871795	1.0011923688394277	1.0045180722891567	1.0	1.02054551895147	1.002212389380531	1.0	1.0	1.0119118522930315	1.0	1.0072992700729928	1.0016920473773265	1.0374581939799332	1.0	1.0047619047619047	1.0	1.002745367192862	1.0	1.0063559322033897	1.0009881422924902	1.0025728987993139	1.0018422991893883	1.0031847133757963	1.0007917656373713	1.0023649980291682	1.0029521747687462	1.002469135802469	1.0	1.0273665320771646	1.0068571428571427	1.0	1.0178571428571428	1.0026041666666667	1.0044416243654823	1.0048309178743962	1.0013297872340425	1.0029615004935835	1.0	1.0024509803921569	1.0217391304347827	1.0044223327805417	1.0	1.0143266475644699	1.0	1.0157952069716776	1.4733245729303548
namd-2	1.0080645161290323	1.0	1.0020013342228151	1.00531208499336	1.0016051364365972	1.0	1.0087319665907366	1.0	1.0021598272138228	1.0060975609756098	1.0108439415370107	1.0022869022869023	1.0116959064327486	1.01536312849162	1.0145385587863465	1.0142111368909512	1.0	1.0087463556851313	1.0	1.005927180355631	1.0893470790378006	1.053206002728513	1.0147559591373438	1.0	1.0047281323877069	1.0151162790697674	1.0171428571428571	1.0	1.0	1.0	1.0	1.0003770739064857	1.0	1.0013623978201633	1.0061475409836065	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0064478311840563	1.0021990104452996	1.0	1.0	1.00253807106599	1.0012670256572695	1.0	1.0051546391752577	1.0194723618090453	1.0071343638525565	1.0	1.0013333333333334	1.00199203187251	1.0025814778960955	1.0	1.0	1.0	1.0005496015388842	1.0	1.0	1.0	1.0010949904188338	1.0021367521367521	1.0021367521367521	1.0006410256410256	1.003577106518283	1.0030120481927711	1.0	1.0541976620616365	1.0001474926253688	1.0026246719160106	1.0	1.01131625967838	1.0028701267639322	1.0036496350364963	1.011844331641286	1.0668896321070234	1.0137324910738807	1.0095238095238095	1.0	1.007206588881263	1.0	1.0105932203389831	1.007905138339921	1.0064322469982847	1.0042372881355932	1.0031847133757963	1.0007917656373713	1.0023649980291682	1.0025585514662467	1.0098765432098764	1.0063091482649842	1.0282637954239569	1.0085714285714287	1.0	1.0134310134310134	1.0069444444444444	1.006979695431472	1.0	1.0	1.0029615004935835	1.0	1.0	1.001207729468599	1.0055279159756771	1.0	1.0458452722063036	1.0	1.0152505446623095	1.4848883048620236
namd-4	1.0026881720430108	1.002680965147453	1.0020013342228151	0	1.0048154093097914	1.0	1.013287775246773	0	1.0043196544276458	1.0	1.0004714757190005	0	1.0204678362573099	1.020949720670391	1.0202275600505688	0	1.0	1.0058309037900874	1.0040955631399318	0	1.134020618556701	1.0818553888130968	1.0	0	1.0023640661938533	1.0023255813953489	1.0102857142857142	0	1.0048780487804876	1.0024242424242424	1.0	0	1.0	1.0	1.0034153005464481	0	1.001121076233184	1.0	1.0	0	1.0	1.0	1.003516998827667	0	1.0	1.0076238881829733	1.0	0	1.0025773195876289	1.0141752577319587	1.028894472361809	0	1.0	1.0026666666666666	1.0092961487383798	0	1.0	1.0033112582781456	1.0	0	1.002183406113537	1.0021881838074398	1.002183406113537	0	1.0021367521367521	1.0021367521367521	1.000534188034188	0	1.0045180722891567	1.0044910179640718	1.0212539851222104	0	1.026246719160105	1.0	1.0119118522930315	0	1.0145985401459854	1.0169204737732656	1.0274247491638795	0	1.0047619047619047	1.0	1.0006863417982155	0	1.0190677966101696	1.0158102766798418	1.0081475128644939	0	1.0047770700636942	1.0031670625494853	1.0003941663381948	0	1.0222222222222221	1.0147213459516298	1.0197397936294303	0	1.0021739130434784	1.0231990231990231	1.001602564102564	0	1.0	1.0053191489361701	1.0118460019743336	0	1.0	1.0	1.0066334991708126	0	1.0401146131805157	1.0	1.0049019607843137	0
namd-8	1.0080645161290323	1.0040214477211795	0	0	1.0064205457463884	1.0047619047619047	0	0	1.0215982721382288	1.0060975609756098	0	0	1.0321637426900585	1.0335195530726258	0	0	1.006060606060606	1.010204081632653	0	0	1.1993127147766323	1.111869031377899	0	0	1.011820330969267	1.0069767441860464	0	0	1.0073170731707317	1.0024242424242424	0	0	1.0	1.002724795640327	0	0	1.001121076233184	1.0	0	0	1.0	1.0023809523809524	0	0	1.0	1.0050825921219821	0	0	1.0128865979381443	1.0296391752577319	0	0	1.0026455026455026	1.0053333333333334	0	0	1.0	1.0033112582781456	0	0	1.0	1.0021881838074398	0	0	1.0021367521367521	1.0042735042735043	0	0	1.0060240963855422	1.0112275449101797	0	0	1.010498687664042	1.0	0	0	1.0291970802919708	1.0659898477157361	0	0	1.0023809523809524	1.0	0	0	1.0338983050847457	1.0296442687747036	0	0	1.0079617834394905	1.0063341250989708	0	0	1.0469135802469136	1.0294426919032598	0	0	1.0043478260869565	1.0317460317460316	0	0	1.0	1.002659574468085	0	0	1.0024509803921569	1.0048309178743962	0	0	1.0573065902578798	1.0	0	0
h264ref-1	1.0053763440860215	1.0053619302949062	1.0033355570380253	1.00398406374502	1.0	1.0	1.013287775246773	1.0159467409815761	1.0064794816414686	1.0121951219512195	1.0033003300330032	1.0101871101871103	1.0175438596491229	1.0195530726256983	1.0164348925410873	1.00754060324826	1.0	1.0087463556851313	1.0081911262798635	1.0014112334180074	1.1134020618556701	1.030013642564802	1.0380249716231555	1.0	1.016548463356974	1.0046511627906978	1.0211428571428571	1.0071902654867257	1.0121951219512195	1.006060606060606	1.0	1.009049773755656	1.0	1.0	1.005464480874317	1.0	1.0	1.0	1.0	1.0	1.0023980815347722	1.0011904761904762	1.0082063305978899	1.004947773501924	1.0	1.0038119440914866	1.0	1.0003167564143174	1.0103092783505154	1.0051546391752577	1.0263819095477387	1.0124851367419738	1.0	1.008	1.0119521912350598	1.0145208131655372	1.0	1.0	1.0	1.0	1.002183406113537	1.0043763676148796	1.0	1.0008212428141254	1.0128205128205128	1.0128205128205128	1.0128205128205128	1.0047694753577106	1.0	1.002245508982036	1.06128232376904	1.0070796460176992	1.0	1.0	1.007147111375819	1.0	1.010948905109489	1.0338409475465313	1.051505016722408	1.0225212853611645	1.0	1.0071530758226037	1.0006863417982155	1.0	1.0169491525423728	1.0217391304347827	1.020583190394511	1.0140014738393515	1.0063694267515924	1.0015835312747428	1.0	1.0053139145837433	1.0296296296296297	1.0220820189274449	1.0242261103633916	1.010857142857143	1.0	1.021978021978022	1.015625	1.0685279187817258	1.0064412238325282	1.0	1.0009871668311945	1.0005	1.0024509803921569	1.0060386473429952	1.0127142067440575	1.0	1.0601719197707737	1.0	1.011437908496732	1.4798948751642576
h264ref-2	1.0053763440860215	1.0053619302949062	1.0033355570380253	1.0056440903054449	1.0048154093097914	1.003968253968254	1.0261958997722096	1.021210713732776	1.0107991360691144	1.0101626016260163	1.015087223008015	1.0187110187110187	1.023391812865497	1.0391061452513966	1.011378002528445	1.0063805104408352	1.0121212121212122	1.0058309037900874	1.01160409556314	1.025966694891335	1.1958762886597938	1.1009549795361528	1.0215664018161181	1.0	1.011820330969267	1.0174418604651163	1.0154285714285713	1.0060840707964602	1.0121951219512195	1.0	1.0029761904761905	1.0060331825037707	1.0	1.002724795640327	1.010928961748634	1.0	1.0022421524663676	1.0028026905829597	1.0	1.0	1.0	1.0095238095238095	1.0017584994138335	1.0104452996151732	1.0	1.0012706480304956	1.0031725888324874	1.0	1.0051546391752577	1.0231958762886597	1.0414572864321607	1.0166468489892984	1.0	1.008	1.0119521912350598	1.0251694094869312	1.0	1.0066225165562914	1.0	1.0024732069249793	1.002183406113537	1.0	1.0	1.0019162332329592	1.0	1.0256410256410255	1.0128205128205128	1.0063593004769475	1.0015060240963856	1.0112275449101797	1.1253985122210415	1.0131268436578171	1.005249343832021	1.0	1.0047647409172127	1.0165032288926095	1.032846715328467	1.0846023688663282	1.0675585284280937	1.021422686075254	1.0166666666666666	1.0	1.0048043925875085	1.0	1.0381355932203389	1.0296442687747036	1.036878216123499	1.020265291083272	1.0079617834394905	1.0031670625494853	1.0039416633819471	1.0059043495374926	1.0592592592592593	1.0378548895899053	1.063257065948856	1.0234285714285714	1.0	1.0329670329670328	1.109375	1.0406091370558375	1.003220611916264	1.0	1.005923000987167	1.0	1.0	1.0072463768115942	1.0337202874516307	1.0072463768115942	1.0744985673352436	1.0	1.014161220043573	1.4793692509855454
h264ref-4	1.0080645161290323	1.0053619302949062	1.0033355570380253	0	1.0064205457463884	1.0142857142857142	1.0485952923310555	0	1.0259179265658747	1.0182926829268293	1.0198019801980198	0	1.064327485380117	1.0865921787709498	1.0303413400758534	0	1.0212121212121212	1.010204081632653	1.025938566552901	0	1.2096219931271477	1.1568894952251023	1.0266742338251986	0	1.011820330969267	1.0116279069767442	1.02	0	1.0	1.006060606060606	1.0	0	1.0	1.005449591280654	1.0068306010928962	0	1.0022421524663676	1.0	1.0	0	1.0047961630695443	1.0023809523809524	1.0058616647127785	0	1.0	1.0050825921219821	1.0031725888324874	0	1.0257731958762886	1.041237113402062	1.0628140703517588	0	1.0	1.016	1.0418326693227091	0	1.0	1.0	1.0	0	1.0	1.0	1.0	0	1.0	1.0128205128205128	1.016025641025641	0	1.0180722891566265	1.0741017964071857	1.1300035423308536	0	1.010498687664042	1.0049875311720697	1.0184633710541988	0	1.062043795620438	1.1522842639593909	1.0668896321070234	0	1.0166666666666666	1.0085836909871244	1.0068634179821552	0	1.0635593220338984	1.0731225296442688	1.0626072041166381	0	1.0111464968152866	1.004750593824228	1.0039416633819471	0	1.0962962962962963	1.0914826498422714	1.053835800807537	0	1.017391304347826	1.0494505494505495	1.03125	0	1.003220611916264	1.0039893617021276	1.003948667324778	0	1.0073529411764706	1.0144927536231885	1.0630182421227197	0	1.1060171919770774	1.006075334143378	1.0223311546840959	0
h264ref-8	1.0080645161290323	1.0120643431635388	0	0	1.0208667736757624	1.046031746031746	0	0	1.038876889848812	1.0365853658536586	0	0	1.1403508771929824	1.1424581005586592	0	0	1.0303030303030303	1.0291545189504374	0	0	1.3745704467353952	1.2196452933151432	0	0	1.0236406619385343	1.0209302325581395	0	0	1.024390243902439	1.018181818181818	0	0	1.0	1.0	0	0	1.0044843049327354	1.0033632286995515	0	0	1.0071942446043165	1.0095238095238095	0	0	1.0	1.0076238881829733	0	0	1.0721649484536082	1.077319587628866	0	0	1.0238095238095237	1.036	0	0	1.0	1.0132450331125828	0	0	1.0	1.0021881838074398	0	0	1.0256410256410255	1.0128205128205128	0	0	1.0963855421686748	1.1452095808383234	0	0	1.0288713910761156	1.0112219451371571	0	0	1.167883211678832	1.218274111675127	0	0	1.0333333333333334	1.0	0	0	1.11864406779661	1.1245059288537549	0	0	1.017515923566879	1.0158353127474267	0	0	1.1407407407407408	1.1451104100946372	0	0	1.0782608695652174	1.0747252747252747	0	0	1.0080515297906603	1.0079787234042554	0	0	1.0147058823529411	1.0289855072463767	0	0	1.1117478510028653	1.006075334143378	0	0
cactusADM-1	1.0053763440860215	1.0053619302949062	1.0040026684456305	1.0076361221779548	1.0176565008025682	1.0103174603174603	1.0117691723614275	1.0111472364143057	1.0237580993520519	1.0132113821138211	1.0216878830740217	1.0108108108108107	1.0380116959064327	1.0391061452513966	1.0256005056890012	1.0062354988399071	1.0015151515151515	1.0021865889212829	1.0081911262798635	1.0101608806096527	1.2010309278350515	1.092087312414734	1.0	1.0057213930348259	1.0260047281323876	1.0232558139534884	1.0205714285714285	1.0049778761061947	1.013719512195122	1.0053030303030304	1.0	1.0037707390648567	1.0	1.0018165304268847	1.0022768670309654	1.0	1.001121076233184	1.0016816143497758	1.0	1.0002797202797202	1.0023980815347722	1.0011904761904762	1.0	1.0082462891698736	1.00253807106599	1.008894536213469	1.0044416243654823	1.0019005384859043	1.036082474226804	1.0515463917525774	1.0569514237855946	1.0200158541418947	1.0	1.0104	1.0179282868525896	1.0145208131655372	1.0	1.0033112582781456	1.0	1.0006183017312449	1.0	1.0043763676148796	1.0005458515283843	1.0046537092800438	1.002849002849003	1.000801282051282	1.0036057692307692	1.0061321826027707	1.0030120481927711	1.028443113772455	1.0949344668792065	1.0113569321533924	1.010498687664042	1.0	1.0053603335318642	1.0107629753647454	1.032846715328467	1.0710659898477157	1.0615384615384615	1.0156550398242241	1.006060606060606	1.0	1.0061770761839397	1.0	1.03954802259887	1.0382081686429512	1.023156089193825	1.0124048145418816	1.0127388535031847	1.0102929532858274	1.004335829720142	1.0061011611887423	1.0577777777777777	1.0290220820189275	1.0317631224764467	1.0179999999999998	1.018840579710145	1.0393772893772895	1.0153508771929824	1.0148379539242482	1.001610305958132	1.0039893617021276	1.003948667324778	1.0	1.0049019607843137	1.0229468599033817	1.015478164731896	1.0146694945210322	1.0601719197707737	1.0	1.0100762527233114	1.502628120893561
cactusADM-2	1.0053763440860215	1.002680965147453	1.0046697798532356	1.0092961487383798	1.014446227929374	1.0087301587301587	1.030751708428246	1.0241523455643289	1.0280777537796977	1.0233739837398375	1.025931164545026	1.01995841995842	1.0716374269005848	1.0761173184357542	1.0372945638432365	1.0172563805104409	1.009090909090909	1.0153061224489797	1.008532423208191	1.0258255715495344	1.2800687285223367	1.1173260572987722	1.0303632236095348	1.0235074626865672	1.0189125295508275	1.0290697674418605	1.0217142857142858	1.0085730088495575	1.0167682926829267	1.009090909090909	1.0008503401360545	1.0050276520864756	1.0	1.0	1.0013661202185793	1.0	1.0246636771300448	1.0022421524663676	1.0005595970900951	1.0005594405594405	1.0	1.005952380952381	1.0005861664712778	1.0131940626717977	1.0050761421319796	1.008894536213469	1.0044416243654823	1.0050681026290782	1.077319587628866	1.0945017182130585	1.079145728643216	1.028537455410226	1.0126984126984127	1.0352	1.037051792828685	1.0292352371732818	1.0	1.0033112582781456	1.0	1.0020610057708161	1.0	1.0021881838074398	1.0010917030567685	1.00355871886121	1.0056980056980056	1.0064102564102564	1.0104166666666665	1.0109016579604815	1.0421686746987953	1.091317365269461	1.188097768331562	1.012094395280236	1.020997375328084	1.0012468827930174	1.01131625967838	1.0081320258311408	1.0748175182481752	1.1040609137055837	1.088628762541806	1.0243065092007688	1.006060606060606	1.0007153075822603	1.0051475634866163	1.0	1.0748587570621468	1.069828722002635	1.0508862206975416	1.020756570867109	1.017515923566879	1.01187648456057	1.015372487189594	1.0131863806337336	1.1022222222222222	1.0681388012618296	1.0390309555854642	1.0257142857142858	1.036231884057971	1.0540997464074386	1.0356359649122806	1.0515423662631782	1.0048309178743962	1.0106382978723405	1.003948667324778	1.0	1.0049019607843137	1.0108695652173914	1.0320619126589277	1.024390243902439	1.1017191977077363	1.0006075334143378	1.0247821350762527	1.51419185282523
cactusADM-4	1.010752688172043	1.0134048257372654	1.0086724482988658	0	1.0224719101123596	1.0325396825396826	1.0709946848899012	0	1.0561555075593954	1.0396341463414633	1.0457331447430458	0	1.128654970760234	1.1236033519553073	1.056890012642225	0	1.0227272727272727	1.0189504373177842	1.02901023890785	0	1.4484536082474226	1.1882673942701227	1.0473893303064699	0	1.0307328605200945	1.0209302325581395	1.0297142857142858	0	1.0259146341463414	1.018181818181818	1.0007440476190477	0	1.0018115942028984	1.0018165304268847	1.0036429872495445	0	1.0056053811659194	1.0039237668161436	1.0036373810856183	0	1.0047961630695443	1.0047619047619047	1.0164126611957796	0	1.0076142131979695	1.008894536213469	1.0076142131979695	0	1.1168384879725086	1.1125429553264605	1.0963149078726968	0	1.0396825396825398	1.0544	1.0653386454183267	0	1.0	1.0024834437086092	1.0	0	1.002183406113537	1.0043763676148796	1.0	0	1.0113960113960114	1.0128205128205128	1.0156695156695157	0	1.1536144578313252	1.217065868263473	1.2522139567835635	0	1.026246719160105	1.0037406483790523	1.019654556283502	0	1.1751824817518246	1.2098138747884941	1.091638795986622	0	1.0075757575757576	1.0014306151645207	1.0051475634866163	0	1.155367231638418	1.144927536231884	1.0934819897084047	0	1.0254777070063694	1.0229612034837687	1.0193141505715413	0	1.1851851851851851	1.1350157728706625	1.0675639300134587	0	1.0724637681159417	1.087179487179487	1.0752840909090908	0	1.0161030595813205	1.0186170212765957	1.016781836130306	0	1.0147058823529411	1.0205314009661837	1.072415699281371	0	1.1303724928366763	1.0121506682867558	1.0419389978213507	0
cactusADM-8	1.0188172043010753	1.017426273458445	0	0	1.0465489566613162	1.0642857142857143	0	0	1.101511879049676	1.0833333333333333	0	0	1.2149122807017543	1.181564245810056	0	0	1.0545454545454545	1.0466472303206995	0	0	1.536082474226804	1.286493860845839	0	0	1.049645390070922	1.0395348837209302	0	0	1.0396341463414633	1.0287878787878788	0	0	1.003623188405797	1.0018165304268845	0	0	1.0134529147982063	1.0112107623318385	0	0	1.0167865707434052	1.0154761904761904	0	0	1.0126903553299493	1.0152477763659467	0	0	1.1374570446735395	1.1323024054982818	0	0	1.0809523809523809	1.0912	0	0	1.0032894736842106	1.0091059602649006	0	0	1.0065502183406114	1.0065645514223194	0	0	1.0356125356125354	1.032051282051282	0	0	1.269578313253012	1.281437125748503	0	0	1.0393700787401574	1.0349127182044888	0	0	1.4032846715328466	1.3527918781725887	0	0	1.0090909090909088	1.0023843586075345	0	0	1.2937853107344632	1.2648221343873518	0	0	1.0477707006369428	1.0411718131433096	0	0	1.3555555555555556	1.2132492113564668	0	0	1.2	1.2239484653277757	0	0	1.0289855072463767	1.0319148936170213	0	0	1.0343137254901962	1.0458937198067633	0	0	1.177650429799427	1.0534629404617255	0	0
GemsFDTD-1	1.0188172043010753	1.0187667560321716	1.0133422281521014	1.0175962815405046	1.0337078651685394	1.0380952380952382	1.0725132877752468	1.0257005728440935	1.08207343412527	1.0447154471544715	1.0372465818010372	1.0372141372141372	1.1432748538011697	1.1256983240223464	1.0663716814159292	1.035092807424594	1.0393939393939393	1.0466472303206997	1.0436860068259386	1.07310189105278	1.3917525773195876	1.1869031377899044	1.0646992054483542	1.0368159203980098	1.044917257683215	1.0313953488372094	1.0325714285714285	1.0229535398230087	1.024390243902439	1.0206060606060605	1.0074404761904763	1.0131975867269984	1.0054347826086956	1.0013623978201633	1.0034153005464481	1.0	1.0112107623318385	1.006726457399103	1.0061555679910466	1.005034965034965	1.014388489208633	1.0083333333333333	1.0128956623681125	1.0505772402418911	1.0126903553299493	1.0127064803049555	1.008248730964467	1.0063351282863477	1.115979381443299	1.106958762886598	1.0810301507537687	1.0315101070154578	1.060846560846561	1.0706666666666667	1.0644090305444887	1.0571151984511131	1.0032894736842106	1.0066225165562914	1.002467105263158	1.0078318219291014	1.0043668122270741	1.0065645514223194	1.0005458515283843	1.0043799616753353	1.023076923076923	1.023076923076923	1.0304487179487178	1.0214626391096977	1.0993975903614457	1.0853293413173652	1.0931633014523556	1.017551622418879	1.0498687664041995	1.0162094763092269	1.0315664085765337	1.0765367137048554	1.27007299270073	1.3096446700507614	1.1779264214046823	1.0617962098324636	1.0138888888888888	1.002145922746781	1.0089224433768016	1.0	1.228813559322034	1.215415019762846	1.1552315608919383	1.0954310980103168	1.019108280254777	1.0237529691211402	1.0169491525423728	1.0179098602637275	1.1851851851851851	1.1167192429022081	1.091520861372813	1.0622857142857143	1.1130434782608696	1.1344040574809804	1.1377314814814814	1.1566352429296591	1.0112721417069244	1.014627659574468	1.0236920039486672	1.0	1.0294117647058822	1.038647342995169	1.1111111111111112	1.0565570873100036	1.180515759312321	1.0218712029161603	1.0686274509803921	1.590801576872536
GemsFDTD-2	1.0349462365591398	1.032171581769437	1.0333555703802535	1.0371845949535192	1.0818619582664526	1.1111111111111112	1.1214882308276386	1.0625483821024926	1.1144708423326133	1.100609756097561	1.0759075907590758	1.0862785862785862	1.2543859649122806	1.196927374301676	1.1055625790139065	1.0696055684454757	1.0757575757575757	1.0699708454810495	1.0907849829351537	1.1510019757267853	1.5532646048109966	1.3506139154160983	1.1333711691259931	1.0845771144278606	1.070921985815603	1.0604651162790697	1.0531428571428572	1.0503318584070795	1.053658536585366	1.0387878787878788	1.0186011904761905	1.0233785822021115	1.016304347826087	1.0068119891008174	1.0095628415300546	1.0044247787610618	1.0179372197309418	1.015134529147982	1.0142697257974258	1.014125874125874	1.0215827338129497	1.0202380952380952	1.026377491207503	1.1110500274876305	1.0203045685279188	1.0203303684879288	1.015228426395939	1.016154577130187	1.152061855670103	1.143041237113402	1.1074120603015074	1.057372175980975	1.119047619047619	1.1266666666666667	1.1201859229747675	1.1090674411100354	1.0164473684210527	1.0165562913907285	1.0115131578947367	1.0169002473206925	1.0109170305676856	1.0098468271334793	1.0070960698689957	1.0120448946071723	1.0538461538461539	1.044871794871795	1.0403846153846152	1.0373608903020668	1.1340361445783131	1.1317365269461077	1.1087495572086432	1.0255162241887905	1.0708661417322836	1.0648379052369077	1.0810005955926147	1.157139440325281	1.4744525547445255	1.4483925549915397	1.2160535117056857	1.1257896182367482	1.0222222222222221	1.003576537911302	1.0185312285518189	1.0	1.3644067796610169	1.3122529644268774	1.2924528301886793	1.187177597641857	1.0398089171974523	1.0332541567695963	1.0319274733937722	1.0356229088762055	1.3111111111111111	1.1892744479495267	1.1561238223418573	1.137142857142857	1.2434782608695651	1.2781065088757397	1.290509259259259	1.359560067681895	1.0225442834138487	1.0212765957446808	1.0276406712734452	1.0	1.071078431372549	1.1111111111111112	1.1907131011608623	1.111700247437257	1.189111747851003	1.0741190765492101	1.1470588235294117	1.6804204993429699
GemsFDTD-4	1.0591397849462365	1.0603217158176943	1.0593729152768512	0	1.2215088282504012	1.2214285714285715	1.2076689445709947	0	1.2116630669546435	1.1829268292682926	1.1768033946251768	0	1.345029239766082	1.291899441340782	1.1972187104930467	0	1.1424242424242423	1.1603498542274053	1.2109215017064847	0	1.7628865979381443	1.446111869031378	1.282633371169126	0	1.127659574468085	1.1151162790697675	1.1177142857142857	0	1.104878048780488	1.0751515151515152	1.044047619047619	0	1.0380434782608696	1.0231607629427792	1.0177595628415301	0	1.0437219730941705	1.0341928251121075	1.0318970341354226	0	1.0479616306954436	1.0535714285714286	1.077960140679953	0	1.0456852791878173	1.0432020330368488	1.0418781725888324	0	1.2036082474226804	1.1971649484536082	1.1564070351758793	0	1.2301587301587302	1.2373333333333332	1.2317397078353254	0	1.026315789473684	1.033112582781457	1.0205592105263157	0	1.0218340611353711	1.026258205689278	1.0229257641921397	0	1.0897435897435896	1.0794871794871794	1.0685897435897436	0	1.1792168674698795	1.1721556886227544	1.1462982642578816	0	1.1338582677165354	1.1346633416458853	1.2352590827873735	0	1.718978102189781	1.614213197969543	1.373913043478261	0	1.0444444444444445	1.0143061516452074	1.0099519560741248	0	1.5593220338983051	1.5256916996047432	1.3782161234991424	0	1.089171974522293	1.0641330166270784	1.0610957824201812	0	1.4123456790123456	1.2965299684542586	1.3216689098250336	0	1.453416149068323	1.5256410256410255	1.4729166666666667	0	1.0450885668276972	1.0438829787234043	1.0414610069101677	0	1.2205882352941178	1.285024154589372	1.4046434494195688	0	1.3065902578796562	1.2089914945321993	1.3257080610021788	0
GemsFDTD-8	1.1693548387096775	1.1702412868632708	0	0	1.4398073836276084	1.4547619047619047	0	0	1.5334773218142548	1.4989837398373984	0	0	1.6754385964912282	1.6354748603351954	0	0	1.406060606060606	1.478134110787172	0	0	2.2336769759450172	1.9195088676671215	0	0	1.3806146572104019	1.386046511627907	0	0	1.2731707317073169	1.2084848484848485	0	0	1.1168478260869565	1.064032697547684	0	0	1.094170403587444	1.085762331838565	0	0	1.1870503597122302	1.1988095238095238	0	0	1.1725888324873097	1.1397712833545108	0	0	1.4278350515463918	1.384020618556701	0	0	1.5476190476190474	1.5759999999999998	0	0	1.0625	1.0562913907284768	0	0	1.0589519650655022	1.0579868708971554	0	0	1.2128205128205127	1.185897435897436	0	0	1.3539156626506024	1.3218562874251496	0	0	1.4540682414698163	1.5087281795511223	0	0	2.291970802919708	2.194585448392555	0	0	1.1027777777777779	1.0543633762517883	0	0	2.1822033898305087	2.0731225296442686	0	0	1.2070063694267517	1.178147268408551	0	0	2.2185185185185183	1.951104100946372	0	0	2.0615942028985508	2.0833333333333335	0	0	1.143317230273752	1.1303191489361701	0	0	1.6323529411764706	1.6896135265700483	0	0	1.7879656160458453	1.6998784933171325	0	0
